ID,Scenario,Transaction
Qwen-CaR-Deutsche_Telekom09,"The company receives 500 EUR in cash from the sale of non-current assets.
Effect: Positive

","
2024-01-01 * ""Receive cash from the sale of non-current assets""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:NonCurrent:NonCurrentAssetsAndDisposalGroupsHeldForSale -500 EUR"
Qwen-CaR-Deutsche_Telekom10,"The company incurs 500 EUR in new non-current liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new non-current liabilities""
  Liabilities:NonCurrent:ContractLiabilities 500 EUR
  Liabilities:NonCurrent:FinancialLiabilities 500 EUR
  Liabilities:NonCurrent:LeaseLiabilities 500 EUR
  Liabilities:NonCurrent:OtherLiabilities 500 EUR
  Liabilities:NonCurrent:OtherProvisions 500 EUR
  Liabilities:NonCurrent:ProvisionsForPensionsAndOtherEmployeeBenefits 500 EUR"
Qwen-CaR-Deutsche_Telekom11,"The company pays 500 EUR in dividends to shareholders.
Effect: Negative

","
2024-01-01 * ""Pay dividends to shareholders""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Equity:CapitalReserves -500 EUR"
Qwen-CaR-Deutsche_Telekom12,"The company receives 500 EUR in cash from the sale of treasury shares.
Effect: Positive

","
2024-01-01 * ""Receive cash from the sale of treasury shares""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Equity:TreasuryShares -500 EUR"
Qwen-CaR-Deutsche_Telekom13,"The company incurs 500 EUR in new income tax liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new income tax liabilities""
  Liabilities:Current:IncomeTaxLiabilities 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CaR-Deutsche_Telekom14,"The company pays 500 EUR in income tax.
Effect: Positive

","
2024-01-01 * ""Pay income tax""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Liabilities:Current:IncomeTaxLiabilities -500 EUR"
Qwen-CaR-Deutsche_Telekom15,"The company incurs 500 EUR in new lease liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new lease liabilities""
  Liabilities:Current:LeaseLiabilities 500 EUR
  Liabilities:NonCurrent:LeaseLiabilities 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CaR-Deutsche_Telekom16,"The company pays 500 EUR in lease liabilities.
Effect: Positive

","
2024-01-01 * ""Pay lease liabilities""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Liabilities:Current:LeaseLiabilities -500 EUR
  Liabilities:NonCurrent:LeaseLiabilities -500 EUR"
Qwen-CaR-Deutsche_Telekom17,"The company incurs 500 EUR in new pension and employee benefit liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new pension and employee benefit liabilities""
  Liabilities:Current:OtherProvisions 500 EUR
  Liabilities:NonCurrent:ProvisionsForPensionsAndOtherEmployeeBenefits 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CaR-Deutsche_Telekom18,"The company pays 500 EUR in pension and employee benefit liabilities.
Effect: Positive

","
2024-01-01 * ""Pay pension and employee benefit liabilities""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Liabilities:Current:OtherProvisions -500 EUR
  Liabilities:NonCurrent:ProvisionsForPensionsAndOtherEmployeeBenefits -500 EUR"
Qwen-CaR-Deutsche_Telekom19,"The company incurs 500 EUR in new other provisions.
Effect: Negative

","
2024-01-01 * ""Incur new other provisions""
  Liabilities:Current:OtherProvisions 500 EUR
  Liabilities:NonCurrent:OtherProvisions 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CaR-Deutsche_Telekom20,"The company pays 500 EUR in other provisions.
Effect: Positive","
2024-01-01 * ""Pay other provisions""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Liabilities:Current:OtherProvisions -500 EUR
  Liabilities:NonCurrent:OtherProvisions -500 EUR"
Qwen-CaR-Mercedes-Benz01,"The company uses 100 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CaR-Mercedes-Benz02,"The company uses 500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CaR-Mercedes-Benz03,"The company uses 1000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CaR-Mercedes-Benz04,"The company uses 1500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -1500 EUR
  Assets:Current:CashAndCashEquivalents -1500 EUR"
Qwen-CaR-Mercedes-Benz05,"The company uses 2000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -2000 EUR
  Assets:Current:CashAndCashEquivalents -2000 EUR"
Qwen-CaR-Mercedes-Benz06,"The company uses 2500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -2500 EUR
  Assets:Current:CashAndCashEquivalents -2500 EUR"
Qwen-CaR-Mercedes-Benz07,"The company uses 3000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -3000 EUR
  Assets:Current:CashAndCashEquivalents -3000 EUR"
Qwen-CaR-Mercedes-Benz08,"The company uses 3500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -3500 EUR
  Assets:Current:CashAndCashEquivalents -3500 EUR"
Qwen-CaR-Mercedes-Benz09,"The company uses 4000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -4000 EUR
  Assets:Current:CashAndCashEquivalents -4000 EUR"
Qwen-CaR-Mercedes-Benz10,"The company uses 4500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -4500 EUR
  Assets:Current:CashAndCashEquivalents -4500 EUR"
Qwen-CaR-Mercedes-Benz11,"The company uses 5000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -5000 EUR
  Assets:Current:CashAndCashEquivalents -5000 EUR"
Qwen-CaR-Mercedes-Benz12,"The company uses 5500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -5500 EUR
  Assets:Current:CashAndCashEquivalents -5500 EUR"
Qwen-CaR-Mercedes-Benz13,"The company uses 6000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -6000 EUR
  Assets:Current:CashAndCashEquivalents -6000 EUR"
Qwen-CaR-Mercedes-Benz14,"The company uses 6500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -6500 EUR
  Assets:Current:CashAndCashEquivalents -6500 EUR"
Qwen-CaR-Mercedes-Benz15,"The company uses 7000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -7000 EUR
  Assets:Current:CashAndCashEquivalents -7000 EUR"
Qwen-CaR-Mercedes-Benz16,"The company uses 7500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -7500 EUR
  Assets:Current:CashAndCashEquivalents -7500 EUR"
Qwen-CaR-Mercedes-Benz17,"The company uses 8000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -8000 EUR
  Assets:Current:CashAndCashEquivalents -8000 EUR"
Qwen-CaR-Mercedes-Benz18,"The company uses 8500 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -8500 EUR
  Assets:Current:CashAndCashEquivalents -8500 EUR"
Qwen-CaR-Mercedes-Benz19,"The company uses 9000 EUR in cash to repay current other financial liabilities.
Effect: Negative

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -9000 EUR
  Assets:Current:CashAndCashEquivalents -9000 EUR"
Qwen-CaR-Mercedes-Benz20,"The company uses 9500 EUR in cash to repay current other financial liabilities.
Effect: Negative","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -9500 EUR
  Assets:Current:CashAndCashEquivalents -9500 EUR"
Qwen-CaR-SAP01,"The company uses 500 EUR in cash to pay for inventory.
Effect: Negative

","
2024-01-01 * ""Use 500 EUR in cash to pay for inventory""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:Current:OtherNonFinancialAssets -500 EUR"
Qwen-CaR-SAP02,"The company receives 500 EUR from customers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-02 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:Current:OtherNonFinancialAssets -500 EUR"
Qwen-CaR-SAP03,"The company uses 500 EUR in cash to pay for other financial assets.
Effect: Negative

","
2024-01-03 * ""Use 500 EUR in cash to pay for other financial assets""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:Current:OtherFinancialAssets -500 EUR"
Qwen-CaR-SAP04,"The company receives 500 EUR from customers, increasing other financial assets.
Effect: Positive

","
2024-01-04 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:Current:OtherFinancialAssets -500 EUR"
Qwen-CaR-SAP05,"The company uses 500 EUR in cash to pay for non-financial assets.
Effect: Negative

","
2024-01-05 * ""Use 500 EUR in cash to pay for non-financial assets""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:Current:OtherNonFinancialAssets -500 EUR"
Qwen-CaR-SAP06,"The company receives 500 EUR from customers, increasing other non-financial assets.
Effect: Positive

","
2024-01-06 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:Current:OtherNonFinancialAssets -500 EUR"
Qwen-CaR-SAP07,"The company uses 500 EUR in cash to pay for tax assets.
Effect: Negative

","
2024-01-07 * ""Use 500 EUR in cash to pay for tax assets""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:Current:TaxAssets -500 EUR"
Qwen-CaR-SAP08,"The company receives 500 EUR from customers, increasing tax assets.
Effect: Positive

","
2024-01-08 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:Current:TaxAssets -500 EUR"
Qwen-CaR-SAP09,"The company uses 500 EUR in cash to pay for trade and other receivables.
Effect: Negative

","
2024-01-09 * ""Use 500 EUR in cash to pay for trade and other receivables""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:Current:TradeAndOtherReceivables -500 EUR"
Qwen-CaR-SAP10,"The company receives 500 EUR from customers, increasing trade and other receivables.
Effect: Positive

","
2024-01-10 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:Current:TradeAndOtherReceivables -500 EUR"
Qwen-CaR-SAP11,"The company uses 500 EUR in cash to pay for non-current deferred tax assets.
Effect: Negative

","
2024-01-11 * ""Use 500 EUR in cash to pay for non-current deferred tax assets""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:NonCurrent:DeferredTaxAssets -500 EUR"
Qwen-CaR-SAP12,"The company receives 500 EUR from customers, increasing non-current deferred tax assets.
Effect: Positive

","
2024-01-12 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:NonCurrent:DeferredTaxAssets -500 EUR"
Qwen-CaR-SAP13,"The company uses 500 EUR in cash to pay for goodwill.
Effect: Negative

","
2024-01-13 * ""Use 500 EUR in cash to pay for goodwill""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:NonCurrent:Goodwill -500 EUR"
Qwen-CaR-SAP14,"The company receives 500 EUR from customers, increasing goodwill.
Effect: Positive

","
2024-01-14 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:NonCurrent:Goodwill -500 EUR"
Qwen-CaR-SAP15,"The company uses 500 EUR in cash to pay for intangible assets.
Effect: Negative

","
2024-01-15 * ""Use 500 EUR in cash to pay for intangible assets""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:NonCurrent:IntangibleAssets -500 EUR"
Qwen-CaR-SAP16,"The company receives 500 EUR from customers, increasing intangible assets.
Effect: Positive

","
2024-01-16 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:NonCurrent:IntangibleAssets -500 EUR"
Qwen-CaR-SAP17,"The company uses 500 EUR in cash to pay for other non-financial assets.
Effect: Negative

","
2024-01-17 * ""Use 500 EUR in cash to pay for other non-financial assets""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:NonCurrent:OtherNonFinancialAssets -500 EUR"
Qwen-CaR-SAP18,"The company receives 500 EUR from customers, increasing other non-financial assets.
Effect: Positive

","
2024-01-18 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:NonCurrent:OtherNonFinancialAssets -500 EUR"
Qwen-CaR-SAP19,"The company uses 500 EUR in cash to pay for property, plant, and equipment.
Effect: Negative

","
2024-01-19 * ""Use 500 EUR in cash to pay for property, plant, and equipment""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:NonCurrent:PropertyPlantAndEquipment -500 EUR"
Qwen-CaR-SAP20,"The company receives 500 EUR from customers, increasing property, plant, and equipment.
Effect: Positive","
2024-01-20 * ""Receive 500 EUR from customers""
  Assets:Current:CashAndCashEquivalents 500 EUR
  Assets:NonCurrent:PropertyPlantAndEquipment -500 EUR"
Qwen-CuR-Airbus01,"Airbus uses 1000 EUR in cash to repay current other financial liabilities.
Effect: Positive

","
2024-01-01 * ""Repay current other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-Airbus02,"Airbus purchases new inventory worth 1500 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of Inventory on Credit""
  Liabilities:Current:ShortTermDebt 1500 EUR
  Assets:Current:Inventories 1500 EUR"
Qwen-CuR-Airbus03,"Airbus collects 2000 EUR from trade receivables, improving the current ratio.
Effect: Positive

","
2024-01-01 * ""Collect from trade receivables""
  Assets:Current:CashAndCashEquivalents 2000 EUR
  Assets:Current:TradeReceivables -2000 EUR"
Qwen-CuR-Airbus04,"Airbus incurs 1000 EUR in new short-term debt, increasing the current liabilities.
Effect: Negative

","
2024-01-01 * ""New short-term debt""
  Liabilities:Current:ShortTermFinancingLiabilities 1000 EUR
  Liabilities:Current:ShortTermDebt -1000 EUR"
Qwen-CuR-Airbus05,"Airbus sells 500 EUR worth of inventory, reducing the current assets.
Effect: Negative

","
2024-01-01 * ""Sell inventory""
  Assets:Current:Inventories 1000 EUR
  Assets:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-Airbus06,"Airbus receives 1000 EUR from contract assets, improving the current assets.
Effect: Positive

","
2024-01-01 * ""Collect from contract assets""
  Assets:Current:CashAndCashEquivalents 1000 EUR
  Assets:Current:ContractAssets -1000 EUR"
Qwen-CuR-Airbus07,"Airbus pays 1500 EUR to settle a deferred income, reducing the current liabilities.
Effect: Positive

","
2024-01-01 * ""Pay deferred income""
  Liabilities:Current:DeferredIncome 1500 EUR
  Liabilities:Current:CashAndCashEquivalents -1500 EUR"
Qwen-CuR-Airbus08,"Airbus incurs 1000 EUR in new other financial liabilities, increasing the current liabilities.
Effect: Negative

","
2024-01-01 * ""New other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-Airbus09,"Airbus sells 1000 EUR worth of securities, reducing the current assets.
Effect: Negative

","
2024-01-01 * ""Sell securities""
  Assets:Current:CashAndCashEquivalents 1000 EUR
  Assets:Current:Securities -1000 EUR"
Qwen-CuR-Airbus10,"Airbus collects 1500 EUR from trade receivables, improving the current assets.
Effect: Positive

","
2024-01-01 * ""Collect from trade receivables""
  Assets:Current:CashAndCashEquivalents 1500 EUR
  Assets:Current:TradeReceivables -1500 EUR"
Qwen-CuR-Airbus11,"Airbus incurs 500 EUR in new short-term financing liabilities, increasing the current liabilities.
Effect: Negative

","
2024-01-01 * ""New short-term financing liabilities""
  Liabilities:Current:ShortTermFinancingLiabilities 500 EUR
  Liabilities:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Airbus12,"Airbus pays 1000 EUR to settle a deferred income, reducing the current liabilities.
Effect: Positive

","
2024-01-01 * ""Pay deferred income""
  Liabilities:Current:DeferredIncome 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-Airbus13,"Airbus incurs 1500 EUR in new other financial liabilities, increasing the current liabilities.
Effect: Negative

","
2024-01-01 * ""New other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1500 EUR
  Liabilities:Current:CashAndCashEquivalents -1500 EUR"
Qwen-CuR-Airbus14,"Airbus sells 1000 EUR worth of securities, reducing the current assets.
Effect: Negative

","
2024-01-01 * ""Sell securities""
  Assets:Current:CashAndCashEquivalents 1000 EUR
  Assets:Current:Securities -1000 EUR"
Qwen-CuR-Airbus15,"Airbus collects 2000 EUR from contract assets, improving the current assets.
Effect: Positive

","
2024-01-01 * ""Collect from contract assets""
  Assets:Current:CashAndCashEquivalents 1000 EUR
  Assets:Current:ContractAssets -1000 EUR"
Qwen-CuR-Airbus16,"Airbus pays 1500 EUR to settle a deferred income, reducing the current liabilities.
Effect: Positive

","
2024-01-01 * ""Pay deferred income""
  Liabilities:Current:DeferredIncome 1500 EUR
  Liabilities:Current:CashAndCashEquivalents -1500 EUR"
Qwen-CuR-Airbus17,"Airbus incurs 1000 EUR in new other financial liabilities, increasing the current liabilities.
Effect: Negative

","
2024-01-01 * ""New other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities 1000 EUR
  Liabilities:Current:CashAndCashEquivalents -1000 EUR"
Qwen-CuR-Airbus18,"Airbus sells 500 EUR worth of inventory, reducing the current assets.
Effect: Negative

","
2024-01-01 * ""Sell inventory""
  Assets:Current:Inventories 500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Airbus19,"Airbus collects 1000 EUR from trade receivables, improving the current assets.
Effect: Positive

","
2024-01-01 * ""Collect from trade receivables""
  Assets:Current:CashAndCashEquivalents 1000 EUR
  Assets:Current:TradeReceivables -1000 EUR"
Qwen-CuR-Airbus20,"Airbus pays 2000 EUR to settle a deferred income, reducing the current liabilities.
Effect: Positive","
2024-01-01 * ""Pay deferred income""
  Liabilities:Current:DeferredIncome 2000 EUR
  Liabilities:Current:CashAndCashEquivalents -2000 EUR"
Qwen-CuR-Bayer01,"The company uses 100 EUR in cash to repay current financial liabilities.
Effect: Positive

","
2024-01-01 * ""Repay current financial liabilities""
  Liabilities:Current:FinancialLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Bayer02,"The company purchases new inventory worth 150 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of inventory on credit""
  Liabilities:Current:TradeAccountsPayable -150 EUR
  Assets:Current:Inventories -150 EUR"
Qwen-CuR-Bayer03,"The company receives 200 EUR from income tax refunds, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Income tax refunds received""
  Assets:Current:CashAndCashEquivalents -200 EUR
  Liabilities:Current:IncomeTaxLiabilities -200 EUR"
Qwen-CuR-Bayer04,"The company pays 100 EUR to suppliers, reducing trade accounts payable.
Effect: Positive

","
2024-01-01 * ""Pay suppliers""
  Liabilities:Current:TradeAccountsPayable -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Bayer05,"The company sells 50 EUR worth of inventory, reducing inventory and increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Sell inventory""
  Assets:Current:CashAndCashEquivalents -50 EUR
  Assets:Current:Inventories -50 EUR"
Qwen-CuR-Bayer06,"The company incurs 100 EUR in new income tax liabilities, increasing current liabilities.
Effect: Negative

","
2024-01-01 * ""New income tax liabilities""
  Liabilities:Current:IncomeTaxLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Bayer07,"The company receives 100 EUR from customers, reducing trade accounts receivable.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Liabilities:Current:TradeAccountsReceivable -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Bayer08,"The company pays 150 EUR to customers, increasing trade accounts payable.
Effect: Negative

","
2024-01-01 * ""Increase trade accounts payable""
  Liabilities:Current:TradeAccountsPayable -150 EUR
  Assets:Current:CashAndCashEquivalents -150 EUR"
Qwen-CuR-Bayer09,"The company receives 50 EUR from other receivables, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Other receivables received""
  Assets:Current:CashAndCashEquivalents -50 EUR
  Liabilities:Current:OtherLiabilities -50 EUR"
Qwen-CuR-Bayer10,"The company pays 100 EUR to other liabilities, reducing other liabilities.
Effect: Positive

","
2024-01-01 * ""Pay other liabilities""
  Liabilities:Current:OtherLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Bayer11,"The company incurs 100 EUR in new other financial liabilities, increasing current liabilities.
Effect: Negative

","
2024-01-01 * ""New other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Bayer12,"The company receives 100 EUR from claims for income tax refunds, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Income tax refunds received""
  Assets:Current:CashAndCashEquivalents -100 EUR
  Liabilities:Current:IncomeTaxLiabilities -100 EUR"
Qwen-CuR-Bayer13,"The company pays 150 EUR to suppliers, reducing trade accounts payable.
Effect: Positive

","
2024-01-01 * ""Pay suppliers""
  Liabilities:Current:TradeAccountsPayable -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Bayer14,"The company incurs 100 EUR in new income tax liabilities, increasing current liabilities.
Effect: Negative

","
2024-01-01 * ""New income tax liabilities""
  Liabilities:Current:IncomeTaxLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Bayer15,"The company receives 50 EUR from other receivables, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Other receivables received""
  Assets:Current:CashAndCashEquivalents -50 EUR
  Liabilities:Current:OtherLiabilities -50 EUR"
Qwen-CuR-Bayer16,"The company pays 100 EUR to other liabilities, reducing other liabilities.
Effect: Positive

","
2024-01-01 * ""Pay other liabilities""
  Liabilities:Current:OtherLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Bayer17,"The company incurs 100 EUR in new other financial liabilities, increasing current liabilities.
Effect: Negative

","
2024-01-01 * ""New other financial liabilities""
  Liabilities:Current:OtherFinancialLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Bayer18,"The company receives 100 EUR from claims for income tax refunds, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Income tax refunds received""
  Assets:Current:CashAndCashEquivalents -100 EUR
  Liabilities:Current:IncomeTaxLiabilities -100 EUR"
Qwen-CuR-Bayer19,"The company pays 150 EUR to customers, increasing trade accounts payable.
Effect: Negative

","
2024-01-01 * ""Increase trade accounts payable""
  Liabilities:Current:TradeAccountsPayable -150 EUR
  Assets:Current:CashAndCashEquivalents -150 EUR"
Qwen-CuR-Bayer20,"The company incurs 100 EUR in new income tax liabilities, increasing current liabilities.
Effect: Negative","
2024-01-01 * ""New income tax liabilities""
  Liabilities:Current:IncomeTaxLiabilities -100 EUR
  Assets:Current:CashAndCashEquivalents -100 EUR"
Qwen-CuR-Deutsche_Telekom01,"The company uses 500 EUR in cash to repay current liabilities.
Effect: Positive

","
2024-01-01 * ""Repay current liabilities""
  Liabilities:Current:FinancialLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Deutsche_Telekom02,"The company purchases new inventory worth 200 EUR on credit, increasing the short-term debt.
Effect: Negative

","
2024-01-01 * ""Purchase of inventory on credit""
  Liabilities:Current:TradeAndOtherPayables -200 EUR
  Assets:Current:Inventories -200 EUR"
Qwen-CuR-Deutsche_Telekom03,"The company receives 500 EUR from customers, increasing cash and cash equivalents.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:CashAndCashEquivalents -500 EUR
  Assets:Current:TradeReceivables -500 EUR"
Qwen-CuR-Deutsche_Telekom04,"The company sells 200 EUR worth of inventory, reducing the current assets.
Effect: Negative

","
2024-01-01 * ""Sell inventory""
  Assets:Current:Inventories -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Qwen-CuR-Deutsche_Telekom05,"The company pays 500 EUR in income tax, reducing cash and cash equivalents.
Effect: Negative

","
2024-01-01 * ""Pay income tax""
  Liabilities:Current:IncomeTaxLiabilities -777 EUR
  Assets:Current:CashAndCashEquivalents -777 EUR"
Qwen-CuR-Deutsche_Telekom06,"The company receives 500 EUR from customers, increasing trade receivables.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Deutsche_Telekom07,"The company pays 200 EUR to suppliers, reducing trade payables.
Effect: Negative

","
2024-01-01 * ""Pay lease liabilities""
  Liabilities:Current:LeaseLiabilities -5710 EUR
  Assets:Current:CashAndCashEquivalents -5710 EUR"
Qwen-CuR-Deutsche_Telekom08,"The company incurs 500 EUR in new lease liabilities, increasing current liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new lease liabilities""
  Liabilities:Current:LeaseLiabilities -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Qwen-CuR-Deutsche_Telekom09,"The company pays 200 EUR in lease liabilities, reducing current liabilities.
Effect: Positive

","
2024-01-01 * ""Pay lease liabilities""
  Liabilities:Current:LeaseLiabilities -500 EUR
  Assets:Current:CashAndCashEquivalents -500 EUR"
Qwen-CuR-Deutsche_Telekom10,"The company receives 500 EUR from customers, increasing contract assets.
Effect: Positive

","
2024-01-01 * ""Receive payment from customers""
  Assets:Current:TradeReceivables -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
Qwen-CuR-Deutsche_Telekom11,"The company incurs 200 EUR in new financial liabilities, increasing current liabilities.
Effect: Negative

","
2024-01-01 * ""Incur new financial liabilities""
  Liabilities:Current:FinancialLiabilities -200 EUR
  Assets:Current:CashAndCashEquivalents -200 EUR"
